Algorithm,Instance,Run,Time.s,Accuracy
Standard,Inst407,6,200.5,0.872
Standard,Inst407,7,164.2,0.881
Standard,Inst407,8,159.5,0.867
Standard,Inst407,9,168.5,0.859
Standard,Inst407,10,151.8,0.897
Standard,Inst407,11,191.8,0.857
Standard,Inst407,12,189,0.836
Standard,Inst407,13,177.9,0.857
Standard,Inst407,14,186.3,0.859
Standard,Inst407,15,147.9,0.85
Standard,Inst407,16,205.3,0.886
Standard,Inst407,17,175.1,0.894
Standard,Inst407,18,160.5,0.881
Standard,Inst407,19,166.9,0.872
Standard,Inst407,20,142.9,0.866
Standard,Inst407,21,191.8,0.858
Standard,Inst407,22,143.9,0.844
Standard,Inst407,23,155.9,0.886
Standard,Inst407,24,190.1,0.879
Standard,Inst407,25,172.2,0.843
Standard,Inst407,26,160.2,0.909
Standard,Inst407,27,159.8,0.872
Standard,Inst407,28,150.4,0.86
Standard,Inst407,29,154.3,0.864
Standard,Inst407,30,181.9,0.844
Standard,Inst408,1,200.5,0.873
Standard,Inst408,2,183.3,0.901
Standard,Inst408,3,152.7,0.921
Standard,Inst408,4,122.2,0.92
Standard,Inst408,5,153.4,0.893
Standard,Inst408,6,166.7,0.894
Standard,Inst408,7,176.8,0.938
Standard,Inst408,8,154,0.887
Standard,Inst408,9,182.6,0.893
Standard,Inst408,10,133.3,0.86
Standard,Inst408,11,150.7,0.899
Standard,Inst408,12,132.3,0.912
Standard,Inst408,13,132.3,0.914
Standard,Inst408,14,142.9,0.916
Standard,Inst408,15,134.6,0.917
Standard,Inst408,16,138,0.938
Standard,Inst408,17,145.3,0.962
Standard,Inst408,18,155.9,0.92
Standard,Inst408,19,179.3,0.897
Standard,Inst408,20,161.7,0.885
Standard,Inst408,21,153.6,0.919
Standard,Inst408,22,187,0.897
Standard,Inst408,23,151.2,0.9
Standard,Inst408,24,153.9,0.871
Standard,Inst408,25,176.8,0.904
Standard,Inst408,26,172,0.925
Standard,Inst408,27,136.7,0.862
Standard,Inst408,28,157.5,0.867
Standard,Inst408,29,147,0.93
Standard,Inst408,30,162.2,0.929
Standard,Inst409,1,102.8,0.914
Standard,Inst409,2,130.8,0.898
Standard,Inst409,3,101.2,0.949
Standard,Inst409,4,89.55,0.895
Standard,Inst409,5,142.5,0.901
Standard,Inst409,6,139.9,0.9
Standard,Inst409,7,157.2,0.889
Standard,Inst409,8,106.7,0.878
Standard,Inst409,9,116.1,0.894
Standard,Inst409,10,97.25,0.925
Standard,Inst409,11,109.2,0.912
Standard,Inst409,12,102.5,0.911
Standard,Inst409,13,83.26,0.93
Standard,Inst409,14,109.9,0.963
Standard,Inst409,15,111.2,0.89
Standard,Inst409,16,106.5,0.924
Standard,Inst409,17,123.5,0.925
Standard,Inst409,18,160.1,0.901
Standard,Inst409,19,122.2,0.859
Standard,Inst409,20,118.4,0.907
Standard,Inst409,21,103,0.917
Standard,Inst409,22,98.36,0.935
Standard,Inst409,23,126.1,0.908
Standard,Inst409,24,94.34,0.948
Standard,Inst409,25,126.1,0.922
Standard,Inst409,26,112.6,0.913
Standard,Inst409,27,104.2,0.907
Standard,Inst409,28,129.8,0.907
Standard,Inst409,29,92.93,0.91
Standard,Inst409,30,92.51,0.913
Standard,Inst410,1,196,0.924
Standard,Inst410,2,191.3,0.911
Standard,Inst410,3,196.3,0.888
Standard,Inst410,4,164.8,0.892
Standard,Inst410,5,182.8,0.883
Standard,Inst410,6,193.7,0.94
Standard,Inst410,7,217.1,0.895
Standard,Inst410,8,151.9,0.899
Standard,Inst410,9,176.5,0.874
Standard,Inst410,10,201.2,0.837
Standard,Inst410,11,153.7,0.914
Standard,Inst410,12,198.2,0.872
Standard,Inst410,13,212.5,0.855
Standard,Inst410,14,148.8,0.9
Standard,Inst410,15,210.4,0.9
Standard,Inst410,16,206.2,0.871
Standard,Inst410,17,149.2,0.894
Standard,Inst410,18,187.5,0.887
Standard,Inst410,19,196.9,0.894
Standard,Inst410,20,168.6,0.88
Standard,Inst410,21,209.4,0.897
Standard,Inst410,22,188.6,0.907
Standard,Inst410,23,194.5,0.881
Standard,Inst410,24,149.9,0.88
Standard,Inst410,25,173.7,0.919
Standard,Inst410,26,171.8,0.906
Standard,Inst410,27,192.1,0.906
Standard,Inst410,28,160.5,0.901
Standard,Inst410,29,176,0.885
Standard,Inst410,30,187.6,0.901
Standard,Inst411,1,152.6,0.874
Standard,Inst411,2,163.5,0.87
Standard,Inst411,3,141.5,0.882
Standard,Inst411,4,170.6,0.931
Standard,Inst411,5,158.2,0.912
Standard,Inst411,6,128.1,0.893
Standard,Inst411,7,187.4,0.876
Standard,Inst411,8,141,0.914
Standard,Inst411,9,197.7,0.91
Standard,Inst411,10,185.2,0.883
Standard,Inst411,11,140.2,0.855
Standard,Inst411,12,169.8,0.865
Standard,Inst411,13,152.4,0.867
Standard,Inst411,14,143.2,0.838
Standard,Inst411,15,145.5,0.89
Standard,Inst411,16,144.6,0.869
Standard,Inst411,17,148.6,0.86
Standard,Inst411,18,150.9,0.906
Standard,Inst411,19,152.3,0.89
Standard,Inst411,20,201.3,0.868
Standard,Inst411,21,186.9,0.865
Standard,Inst411,22,164.1,0.86
Standard,Inst411,23,133.8,0.882
Standard,Inst411,24,146.1,0.906
Standard,Inst411,25,176.9,0.863
Standard,Inst411,26,178.9,0.88
Standard,Inst411,27,142.4,0.891
Standard,Inst411,28,201.1,0.873
Standard,Inst411,29,121.9,0.874
Standard,Inst411,30,184.1,0.869
Standard,Inst412,1,162.1,0.882
Standard,Inst412,2,132.9,0.855
Standard,Inst412,3,147.3,0.899
Standard,Inst412,4,123.6,0.877
Standard,Inst412,5,129.9,0.837
Standard,Inst412,6,167.4,0.88
Standard,Inst412,7,162.1,0.848
Standard,Inst412,8,126.6,0.885
Standard,Inst412,9,120.6,0.865
Standard,Inst412,10,109.5,0.909
Standard,Inst412,11,135.3,0.865
Standard,Inst412,12,125.5,0.908
Standard,Inst412,13,148.2,0.866
Standard,Inst412,14,155.2,0.84
Standard,Inst412,15,129.5,0.867
Standard,Inst412,16,137,0.859
Standard,Inst412,17,149,0.891
Standard,Inst412,18,147.5,0.84
Standard,Inst412,19,129.7,0.848
Standard,Inst412,20,141,0.843
Standard,Inst412,21,95.38,0.815
Standard,Inst412,22,156.2,0.879
Standard,Inst412,23,124.9,0.857
Standard,Inst412,24,125.2,0.85
Standard,Inst412,25,115.7,0.833
Standard,Inst412,26,134.5,0.863
Standard,Inst412,27,118.5,0.838
Standard,Inst412,28,104.9,0.87
Standard,Inst412,29,146.1,0.867
Standard,Inst412,30,136.2,0.881
Standard,Inst413,1,141.3,0.91
Standard,Inst413,2,173.5,0.902
Standard,Inst413,3,128.2,0.917
Standard,Inst413,4,183.3,0.89
Standard,Inst413,5,170.9,0.891
Standard,Inst413,6,152,0.867
Standard,Inst413,7,143.6,0.924
Standard,Inst413,8,137.5,0.88
Standard,Inst413,9,133.8,0.877
Standard,Inst413,10,113.9,0.849
Standard,Inst413,11,143.5,0.849
Standard,Inst413,12,167.8,0.891
Standard,Inst413,13,195.4,0.919
Standard,Inst413,14,166.6,0.886
Standard,Inst413,15,161.6,0.905
Standard,Inst413,16,138.1,0.896
Standard,Inst413,17,160.9,0.888
Standard,Inst413,18,177.3,0.903
Standard,Inst413,19,189.4,0.86
Standard,Inst413,20,161.3,0.888
Standard,Inst413,21,129,0.897
Standard,Inst413,22,148.1,0.902
Standard,Inst413,23,157.7,0.911
Standard,Inst413,24,191.3,0.892
Standard,Inst413,25,187.5,0.87
Standard,Inst413,26,156.1,0.869
Standard,Inst413,27,155.4,0.859
Standard,Inst413,28,157,0.886
Standard,Inst413,29,172.9,0.875
Standard,Inst413,30,172.3,0.861
Standard,Inst414,1,190.3,0.865
Standard,Inst414,2,132.6,0.883
Standard,Inst414,3,167.6,0.899
Standard,Inst414,4,136.4,0.886
Standard,Inst414,5,206.9,0.854
Standard,Inst414,6,178.6,0.872
Standard,Inst414,7,147.9,0.892
Standard,Inst414,8,152.3,0.88
Standard,Inst414,9,131.3,0.876
Standard,Inst414,10,161.6,0.882
Standard,Inst414,11,175.7,0.855
Standard,Inst414,12,153.5,0.845
Standard,Inst414,13,180.9,0.898
Standard,Inst414,14,174,0.872
Standard,Inst414,15,175.9,0.868
Standard,Inst414,16,150.7,0.846
Standard,Inst414,17,175.6,0.864
Standard,Inst414,18,152.3,0.868
Standard,Inst414,19,165.3,0.85
Standard,Inst414,20,168.8,0.871
Standard,Inst414,21,157.4,0.859
Standard,Inst414,22,155.9,0.88
Standard,Inst414,23,181.9,0.845
Standard,Inst414,24,169.9,0.802
Standard,Inst414,25,124.9,0.839
Standard,Inst414,26,132,0.874
Standard,Inst414,27,141.9,0.879
Standard,Inst414,28,121.3,0.866
Standard,Inst414,29,132,0.859
Standard,Inst414,30,161.6,0.868
Standard,Inst415,1,176.2,0.895
Standard,Inst415,2,177.1,0.902
Standard,Inst415,3,199.9,0.934
Standard,Inst415,4,186.3,0.913
Standard,Inst415,5,156.1,0.881
Standard,Inst415,6,175.7,0.9
Standard,Inst415,7,161.9,0.935
Standard,Inst415,8,178.4,0.922
Standard,Inst415,9,202.8,0.898
Standard,Inst415,10,164.4,0.864
Standard,Inst415,11,205.3,0.904
Standard,Inst415,12,226.7,0.892
Standard,Inst415,13,144.3,0.902
Standard,Inst415,14,152.8,0.905
Standard,Inst415,15,195.7,0.904
Standard,Inst415,16,176.5,0.895
Standard,Inst415,17,150.6,0.915
Standard,Inst415,18,173.6,0.891
Standard,Inst415,19,128.7,0.871
Standard,Inst415,20,211.9,0.916
Standard,Inst415,21,159.2,0.902
Standard,Inst415,22,167.7,0.918
Standard,Inst415,23,217.1,0.906
Standard,Inst415,24,202,0.914
Standard,Inst415,25,192.8,0.909
Standard,Inst415,26,158.1,0.897
Standard,Inst415,27,197.3,0.93
Standard,Inst415,28,163.4,0.892
Standard,Inst415,29,171.2,0.88
Standard,Inst415,30,205.7,0.895
Standard,Inst416,1,191.1,0.899
Standard,Inst416,2,170.8,0.925
Standard,Inst416,3,187.3,0.926
Standard,Inst416,4,152.3,0.918
Standard,Inst416,5,170.2,0.976
Standard,Inst416,6,133.3,0.873
Standard,Inst416,7,140,0.922
Standard,Inst416,8,179.1,0.913
Standard,Inst416,9,173.8,0.927
Standard,Inst416,10,187.7,0.94
Standard,Inst416,11,184,0.961
Standard,Inst416,12,179.3,0.923
Standard,Inst416,13,156,0.93
Standard,Inst416,14,195.2,0.935
Standard,Inst416,15,192.1,0.916
Standard,Inst416,16,202.6,0.915
Standard,Inst416,17,203.1,0.929
Standard,Inst416,18,179.9,0.931
Standard,Inst416,19,156.3,0.906
Standard,Inst416,20,181.1,0.951
Standard,Inst416,21,186.6,0.928
Standard,Inst416,22,145.4,0.928
Standard,Inst416,23,178,0.933
Standard,Inst416,24,152.3,0.931
Standard,Inst416,25,164.7,0.904
Standard,Inst416,26,174.3,0.929
Standard,Inst416,27,199,0.927
Standard,Inst416,28,152.4,0.913
Standard,Inst416,29,208.2,0.904
Standard,Inst416,30,133,0.926
Standard,Inst417,1,140.3,0.906
Standard,Inst417,2,170.6,0.903
Standard,Inst417,3,140.9,0.918
Standard,Inst417,4,130.8,0.93
Standard,Inst417,5,129.6,0.929
Standard,Inst417,6,121.4,0.92
Standard,Inst417,7,145,0.907
Standard,Inst417,8,166.1,0.897
Standard,Inst417,9,146.9,0.908
Standard,Inst417,10,160.1,0.929
Standard,Inst417,11,143.4,0.871
Standard,Inst417,12,142.6,0.873
Standard,Inst417,13,137.5,0.924
Standard,Inst417,14,148.2,0.938
Standard,Inst417,15,151,0.901
Standard,Inst417,16,181.2,0.9
Standard,Inst417,17,169.6,0.904
Standard,Inst417,18,160.3,0.944
Standard,Inst417,19,191.6,0.916
Standard,Inst417,20,167.2,0.917
Standard,Inst417,21,155.4,0.943
Standard,Inst417,22,118.2,0.924
Standard,Inst417,23,162.1,0.927
Standard,Inst417,24,167.5,0.896
Standard,Inst417,25,131.9,0.907
Standard,Inst417,26,153.6,0.92
Standard,Inst417,27,128,0.905
Standard,Inst417,28,153.1,0.951
Standard,Inst417,29,122.4,0.924
Standard,Inst417,30,151,0.888
Standard,Inst418,1,113.1,0.876
Standard,Inst418,2,135.7,0.902
Standard,Inst418,3,171.3,0.883
Standard,Inst418,4,163.1,0.878
Standard,Inst418,5,106,0.925
Standard,Inst418,6,154.2,0.865
Standard,Inst418,7,127.8,0.941
Standard,Inst418,8,148.5,0.882
Standard,Inst418,9,131.6,0.909
Standard,Inst418,10,151.5,0.897
Standard,Inst418,11,131.5,0.941
Standard,Inst418,12,182.9,0.917
Standard,Inst418,13,148.4,0.919
Standard,Inst418,14,129.6,0.917
Standard,Inst418,15,143.5,0.891
Standard,Inst418,16,138.3,0.902
Standard,Inst418,17,149,0.92
Standard,Inst418,18,163.7,0.892
Standard,Inst418,19,161,0.868
Standard,Inst418,20,151.9,0.912
Standard,Inst418,21,136.8,0.927
Standard,Inst418,22,143.5,0.895
Standard,Inst418,23,173.9,0.887
Standard,Inst418,24,133.5,0.899
Standard,Inst418,25,136.4,0.892
Standard,Inst418,26,152.3,0.907
Standard,Inst418,27,154.5,0.934
Standard,Inst418,28,138.3,0.9
Standard,Inst418,29,130.2,0.905
Standard,Inst418,30,153.2,0.859
Standard,Inst419,1,115.8,0.921
Standard,Inst419,2,160.4,0.925
Standard,Inst419,3,206.6,0.933
Standard,Inst419,4,173.7,0.882
Standard,Inst419,5,147.7,0.883
Standard,Inst419,6,169.2,0.921
Standard,Inst419,7,142.4,0.897
Standard,Inst419,8,176.2,0.873
Standard,Inst419,9,170,0.881
Standard,Inst419,10,162.6,0.901
Standard,Inst419,11,133.8,0.86
Standard,Inst419,12,145.6,0.909
Standard,Inst419,13,166.5,0.912
Standard,Inst419,14,218.5,0.878
Standard,Inst419,15,149,0.867
Standard,Inst419,16,140.8,0.907
Standard,Inst419,17,165.2,0.891
Standard,Inst419,18,146.9,0.908
Standard,Inst419,19,148,0.945
Standard,Inst419,20,128.3,0.915
Standard,Inst419,21,167.4,0.893
Standard,Inst419,22,154.3,0.923
Standard,Inst419,23,167.8,0.919
Standard,Inst419,24,165.7,0.888
Standard,Inst419,25,164.3,0.883
Standard,Inst419,26,171.3,0.9
Standard,Inst419,27,156.3,0.895
Standard,Inst419,28,152.2,0.879
Standard,Inst419,29,196.9,0.88
Standard,Inst419,30,178.9,0.893
Standard,Inst420,1,231.3,0.912
Standard,Inst420,2,209.2,0.942
Standard,Inst420,3,241.5,0.927
Standard,Inst420,4,222.6,0.891
Standard,Inst420,5,192.9,0.909
Standard,Inst420,6,209.9,0.904
Standard,Inst420,7,186.1,0.906
Standard,Inst420,8,209.2,0.908
Standard,Inst420,9,224.2,0.918
Standard,Inst420,10,235,0.893
Standard,Inst420,11,222.2,0.889
Standard,Inst420,12,223.1,0.902
Standard,Inst420,13,210.5,0.905
Standard,Inst420,14,165.7,0.888
Standard,Inst420,15,241.1,0.895
Standard,Inst420,16,205.3,0.901
Standard,Inst420,17,222,0.852
Standard,Inst420,18,171.6,0.895
Standard,Inst420,19,184.8,0.92
Standard,Inst420,20,190.6,0.962
Standard,Inst420,21,233,0.921
Standard,Inst420,22,220.2,0.938
Standard,Inst420,23,224.6,0.915
Standard,Inst420,24,219.7,0.87
Standard,Inst420,25,231.5,0.897
Standard,Inst420,26,222.9,0.866
Standard,Inst420,27,190.6,0.867
Standard,Inst420,28,211.7,0.935
Standard,Inst420,29,195.7,0.877
Standard,Inst420,30,212.4,0.927
Standard,Inst421,1,158.1,0.901
Standard,Inst421,2,179.5,0.928
Standard,Inst421,3,204.8,0.921
Standard,Inst421,4,148.7,0.926
Standard,Inst421,5,189.7,0.922
Standard,Inst421,6,207.2,0.879
Standard,Inst421,7,178.9,0.91
Standard,Inst421,8,170.9,0.926
Standard,Inst421,9,198.4,0.922
Standard,Inst421,10,137.5,0.906
Standard,Inst421,11,172.5,0.884
Standard,Inst421,12,158.8,0.901
Standard,Inst421,13,185.2,0.937
Standard,Inst421,14,192.2,0.956
Standard,Inst421,15,178.8,0.884
Standard,Inst421,16,205.1,0.911
Standard,Inst421,17,182.2,0.898
Standard,Inst421,18,177,0.9
Standard,Inst421,19,157.9,0.92
Standard,Inst421,20,144.4,0.956
Standard,Inst421,21,202.9,0.955
Standard,Inst421,22,169.2,0.957
Standard,Inst421,23,176.4,0.93
Standard,Inst421,24,172.7,0.924
Standard,Inst421,25,159.8,0.889
Standard,Inst421,26,190.1,0.888
Standard,Inst421,27,169.8,0.888
Standard,Inst421,28,152.6,0.887
Standard,Inst421,29,148.8,0.942
Standard,Inst421,30,200.7,0.887
Standard,Inst422,1,184.1,0.88
Standard,Inst422,2,132.4,0.921
Standard,Inst422,3,131,0.834
Standard,Inst422,4,140.8,0.93
Standard,Inst422,5,192.4,0.907
Standard,Inst422,6,160.1,0.908
Standard,Inst422,7,132.5,0.886
Standard,Inst422,8,161.2,0.882
Standard,Inst422,9,145.1,0.916
Standard,Inst422,10,152.1,0.891
Standard,Inst422,11,178.2,0.912
Standard,Inst422,12,181.2,0.844
Standard,Inst422,13,176.7,0.932
Standard,Inst422,14,148.9,0.895
Standard,Inst422,15,179.2,0.904
Standard,Inst422,16,152.5,0.917
Standard,Inst422,17,167.2,0.898
Standard,Inst422,18,177.6,0.902
Standard,Inst422,19,178.3,0.877
Standard,Inst422,20,138.7,0.905
Standard,Inst422,21,175.9,0.921
Standard,Inst422,22,119,0.909
Standard,Inst422,23,167.4,0.876
Standard,Inst422,24,138.2,0.891
Standard,Inst422,25,163,0.86
Standard,Inst422,26,153.9,0.873
Standard,Inst422,27,162.6,0.917
Standard,Inst422,28,150.2,0.892
Standard,Inst422,29,131.8,0.886
Standard,Inst422,30,188.9,0.899
Standard,Inst423,1,196,0.868
Standard,Inst423,2,220.2,0.93
Standard,Inst423,3,223.3,0.905
Standard,Inst423,4,186.3,0.916
Standard,Inst423,5,218.3,0.937
Standard,Inst423,6,198.5,0.888
Standard,Inst423,7,203,0.892
Standard,Inst423,8,173.5,0.879
Standard,Inst423,9,188,0.899
Standard,Inst423,10,200,0.863
Standard,Inst423,11,223.5,0.902
Standard,Inst423,12,171.3,0.934
Standard,Inst423,13,212.5,0.844
Standard,Inst423,14,191.2,0.893
Standard,Inst423,15,193,0.885
Standard,Inst423,16,216.7,0.862
Standard,Inst423,17,208.2,0.916
Standard,Inst423,18,180.4,0.92
Standard,Inst423,19,228.5,0.867
Standard,Inst423,20,169.4,0.891
Standard,Inst423,21,150.6,0.858
Standard,Inst423,22,152.5,0.884
Standard,Inst423,23,185.8,0.887
Standard,Inst423,24,221.9,0.901
Standard,Inst423,25,179.2,0.906
Standard,Inst423,26,180.5,0.909
Standard,Inst423,27,194.9,0.902
Standard,Inst423,28,203.6,0.898
Standard,Inst423,29,162.5,0.878
Standard,Inst423,30,209.4,0.874
Standard,Inst424,1,146,0.863
Standard,Inst424,2,161.9,0.921
Standard,Inst424,3,178.2,0.902
Standard,Inst424,4,167.8,0.935
Standard,Inst424,5,160.6,0.874
Standard,Inst424,6,152.8,0.923
Standard,Inst424,7,141,0.891
Standard,Inst424,8,172.3,0.902
Standard,Inst424,9,148.2,0.867
Standard,Inst424,10,132.6,0.884
Standard,Inst424,11,152.7,0.892
Standard,Inst424,12,166.9,0.894
Standard,Inst424,13,145,0.886
Standard,Inst424,14,161,0.905
Standard,Inst424,15,153.9,0.86
Standard,Inst424,16,143.1,0.9
Standard,Inst424,17,166.5,0.86
Standard,Inst424,18,158.5,0.886
Standard,Inst424,19,123.1,0.904
Standard,Inst424,20,134.3,0.906
Standard,Inst424,21,137.8,0.893
Standard,Inst424,22,140.3,0.89
Standard,Inst424,23,186.5,0.889
Standard,Inst424,24,194.8,0.927
Standard,Inst424,25,155.9,0.904
Standard,Inst424,26,169.9,0.909
Standard,Inst424,27,189.8,0.904
Standard,Inst424,28,186.4,0.86
Standard,Inst424,29,164.4,0.878
Standard,Inst424,30,132.7,0.875
Standard,Inst425,1,228.9,0.863
Standard,Inst425,2,192.7,0.882
Standard,Inst425,3,209.2,0.891
Standard,Inst425,4,199.5,0.898
Standard,Inst425,5,187.1,0.931
Standard,Inst425,6,186.9,0.908
Standard,Inst425,7,192.3,0.886
Standard,Inst425,8,171.9,0.919
Standard,Inst425,9,204.9,0.86
Standard,Inst425,10,200.1,0.876
Standard,Inst425,11,184.3,0.919
Standard,Inst425,12,166.9,0.866
Standard,Inst425,13,175.8,0.89
Standard,Inst425,14,155,0.853
Standard,Inst425,15,219.7,0.882
Standard,Inst425,16,166.9,0.911
Standard,Inst425,17,156.2,0.919
Standard,Inst425,18,202.8,0.908
Standard,Inst425,19,167.5,0.875
Standard,Inst425,20,196.6,0.915
Standard,Inst425,21,171,0.901
Standard,Inst425,22,221.3,0.901
Standard,Inst425,23,207.8,0.915
Standard,Inst425,24,151.5,0.861
Standard,Inst425,25,206,0.887
Standard,Inst425,26,196,0.9
Standard,Inst425,27,208.7,0.912
Standard,Inst425,28,183.3,0.867
Standard,Inst425,29,178,0.898
Standard,Inst425,30,168.3,0.922
Standard,Inst426,1,188,0.918
Standard,Inst426,2,227.5,0.919
Standard,Inst426,3,186.6,0.926
Standard,Inst426,4,235.2,0.902
Standard,Inst426,5,189.6,0.897
Standard,Inst426,6,207.5,0.929
Standard,Inst426,7,193.4,0.924
Standard,Inst426,8,207.4,0.909
Standard,Inst426,9,235.6,0.931
Standard,Inst426,10,224.7,0.874
Standard,Inst426,11,215.7,0.915
Standard,Inst426,12,208.7,0.906
Standard,Inst426,13,185.9,0.939
Standard,Inst426,14,191.2,0.89
Standard,Inst426,15,195.7,0.881
Standard,Inst426,16,212.7,0.927
Standard,Inst426,17,210,0.942
Standard,Inst426,18,223.5,0.946
Standard,Inst426,19,219,0.926
Standard,Inst426,20,237.9,0.906
Standard,Inst426,21,223.4,0.957
Standard,Inst426,22,205.7,0.937
Standard,Inst426,23,239.7,0.936
Standard,Inst426,24,191.8,0.911
Standard,Inst426,25,198.6,0.918
Standard,Inst426,26,187.2,0.91
Standard,Inst426,27,235.2,0.92
Standard,Inst426,28,189.5,0.928
Standard,Inst426,29,242.4,0.928
Standard,Inst426,30,200.7,0.925
Standard,Inst427,1,173.4,0.896
Standard,Inst427,2,220.8,0.828
Standard,Inst427,3,205.3,0.883
Standard,Inst427,4,179.4,0.869
Standard,Inst427,5,192.9,0.885
Standard,Inst427,6,188,0.878
Standard,Inst427,7,171.9,0.859
Standard,Inst427,8,197.8,0.922
Standard,Inst427,9,216,0.872
Standard,Inst427,10,164.2,0.879
Standard,Inst427,11,205.2,0.851
Standard,Inst427,12,203.9,0.87
Standard,Inst427,13,185.2,0.854
Standard,Inst427,14,178.7,0.868
Standard,Inst427,15,193.7,0.837
Standard,Inst427,16,179.6,0.9
Standard,Inst427,17,210.7,0.909
Standard,Inst427,18,234.2,0.879
Standard,Inst427,19,221.1,0.859
Standard,Inst427,20,162.1,0.869
Standard,Inst427,21,187.9,0.864
Standard,Inst427,22,192.4,0.896
Standard,Inst427,23,203.2,0.832
Standard,Inst427,24,231.6,0.88
Standard,Inst427,25,192.5,0.871
Standard,Inst427,26,218.4,0.905
Standard,Inst427,27,228.1,0.884
Standard,Inst427,28,188.9,0.847
Standard,Inst427,29,200.8,0.869
Standard,Inst427,30,150.4,0.839
Standard,Inst428,1,134.4,0.955
Standard,Inst428,2,144.3,0.889
Standard,Inst428,3,166.8,0.931
Standard,Inst428,4,188.4,0.94
Standard,Inst428,5,182.7,0.912
Standard,Inst428,6,135.3,0.898
Standard,Inst428,7,130.1,0.929
Standard,Inst428,8,169.9,0.912
Standard,Inst428,9,127.8,0.916
Standard,Inst428,10,171.4,0.885
Standard,Inst428,11,149.2,0.932
Standard,Inst428,12,138.1,0.874
Standard,Inst428,13,150.7,0.926
Standard,Inst428,14,192.7,0.923
Standard,Inst428,15,177.1,0.904
Standard,Inst428,16,186.3,0.863
Standard,Inst428,17,134.3,0.93
Standard,Inst428,18,161.7,0.944
Standard,Inst428,19,136.4,0.92
Standard,Inst428,20,183.1,0.906
Standard,Inst428,21,173.6,0.912
Standard,Inst428,22,172.1,0.918
Standard,Inst428,23,172.2,0.902
Standard,Inst428,24,147.6,0.875
Standard,Inst428,25,175.5,0.9
Standard,Inst428,26,157.6,0.895
Standard,Inst428,27,180.4,0.872
Standard,Inst428,28,143.7,0.924
Standard,Inst428,29,144.5,0.882
Standard,Inst428,30,142.1,0.914
Standard,Inst429,1,208.1,0.88
Standard,Inst429,2,181.5,0.878
Standard,Inst429,3,197,0.903
Standard,Inst429,4,184.8,0.911
Standard,Inst429,5,192.3,0.893
Standard,Inst429,6,215.7,0.875
Standard,Inst429,7,202.3,0.885
Standard,Inst429,8,172.8,0.921
Standard,Inst429,9,204.9,0.873
Standard,Inst429,10,199.4,0.893
Standard,Inst429,11,171.7,0.875
Standard,Inst429,12,209.7,0.858
Standard,Inst429,13,221.2,0.856
Standard,Inst429,14,192.2,0.891
Standard,Inst429,15,215.5,0.871
Standard,Inst429,16,180.1,0.9
Standard,Inst429,17,226.4,0.884
Standard,Inst429,18,200.7,0.861
Standard,Inst429,19,227.9,0.866
Standard,Inst429,20,186.5,0.913
Standard,Inst429,21,202.5,0.886
Standard,Inst429,22,159.1,0.882
Standard,Inst429,23,212.9,0.889
Standard,Inst429,24,211.5,0.857
Standard,Inst429,25,219.7,0.901
Standard,Inst429,26,228.4,0.835
Standard,Inst429,27,206.1,0.868
Standard,Inst429,28,176.2,0.891
Standard,Inst429,29,204.3,0.896
Standard,Inst429,30,218.8,0.886
Standard,Inst430,1,173.5,0.841
Standard,Inst430,2,187.9,0.854
Standard,Inst430,3,147.9,0.855
Standard,Inst430,4,256.9,0.876
Standard,Inst430,5,217.9,0.823
Standard,Inst430,6,219.8,0.87
